"X","Y","Unique Squirrel ID","Hectare","Shift","Date","Hectare Squirrel Number","Age","Primary Fur Color","Highlight Fur Color","Combination of Primary and Highlight Color","Color notes","Location","Above Ground Sighter Measurement","Specific Location","Running","Chasing","Climbing","Eating","Foraging","Other Activities","Kuks","Quaas","Moans","Tail flags","Tail twitches","Approaches","Indifferent","Runs from","Other Interactions","Lat/Long"
"-73.96709759271","40.78541193425","24B-AM-1013-01","24B","AM","10132018","1",,"Gray",,"Gray+",,"Above Ground","50",,"true","false","false","true","false","took nut to bury","false","false","false","false","true","false","false","true",,"POINT (-73.967097592707 40.7854119342538)"
"-73.97113187903","40.77019415503","7G-AM-1010-02","07G","AM","10102018","2","Adult","Gray",,"Gray+",,"Above Ground","3",,"true","false","false","false","false",,"false","false","false","false","true","false","false","true",,"POINT (-73.9711318790279 40.7701941550273)"
"-73.97632433838","40.77054093157","5C-PM-1010-13","05C","PM","10102018","13","Adult","Gray","White","Gray+White",,"Above Ground","20","way up a tree!","false","false","true","false","false",,"false","false","false","false","false","false","false","false",,"POINT (-73.9763243383771 40.7705409315703)"
"-73.96517544644","40.77551819416","15I-AM-1008-01","15I","AM","10082018","1","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Above Ground","7","tree","false","false","true","true","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9651754464439 40.7755181941559)"
"-73.97001006176","40.78157399594","19B-PM-1018-01","19B","PM","10182018","1","Adult","Gray","Black, Cinnamon, White","Gray+Black, Cinnamon, White",,"Above Ground","20",,"true","false","false","false","false","flying","false","false","false","false","false","false","false","false",,"POINT (-73.9700100617602 40.7815739959357)"
"-73.97190561821","40.77623854706","13D-PM-1018-10","13D","PM","10182018","10","Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","true","false","true","false",,"POINT (-73.971905618214 40.776238547063)"
"-73.95300409236","40.79228961769","36I-PM-1007-10","36I","PM","10072018","10","Juvenile","Gray","White","Gray+White",,"Ground Plane","FALSE",,"false","false","false","true","false","stole (found?) an entire sandwich","false","false","false","false","false","false","true","false",,"POINT (-73.9530040923555 40.7922896176936)"
"-73.95720937605","40.79884873002","41B-AM-1010-06","41B","AM","10102018","6","Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",,"Above Ground","6",,"false","false","true","false","false",,"false","false","false","false","false","false","false","false",,"POINT (-73.9572093760529 40.7988487300216)"
"-73.9607746338","40.79395810694","35B-AM-1010-01","35B","AM","10102018","1","Adult","Gray",,"Gray+",,"Ground Plane","FALSE","lawn","false","false","false","false","false","walking w/ something in mouth","false","false","false","false","false","false","true","false",,"POINT (-73.9607746337979 40.793958106938206)"
"-73.95663460465","40.79739233965","40D-PM-1013-01","40D","PM","10132018","1","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"true","false","false","false","false",,"false","false","false","false","false","false","false","false",,"POINT (-73.9566346046453 40.7973923396512)"
"-73.95920388877","40.79638267538","38B-PM-1018-02","38B","PM","10182018","2","Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",,"Ground Plane","FALSE",,"false","false","false","false","true","burying nut","false","false","false","false","false","false","false","false",,"POINT (-73.9592038887673 40.796382675378)"
"-73.95111187111","40.79508133459","40I-AM-1018-01","40I","AM","10182018","1","Adult","Cinnamon",,"Cinnamon+",,"Ground Plane","FALSE",,"true","false","false","false","true","begging","false","false","false","false","false","false","false","false",,"POINT (-73.9511118711108 40.7950813345902)"
"-73.97699397964","40.7729537573","7B-AM-1008-10","07B","AM","10082018","10","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9769939796382 40.7729537573035)"
"-73.97125278095","40.77633103926","13D-AM-1014-08","13D","AM","10142018","8","Adult","Gray","Cinnamon","Gray+Cinnamon","Gray & Cinnamon selected as Primary. Cinnamon selected as Highlights. Made executive adjustments.","Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","false","true",,"POINT (-73.9712527809516 40.7763310392591)"
"-73.96711470901","40.77726246411","16G-AM-1010-03","16G","AM","10102018","3","Adult","Gray","White","Gray+White",,"Ground Plane","FALSE",,"false","false","false","false","true","was hanging out w/ #2 until i showed up","true","false","false","false","false","false","false","true",,"POINT (-73.9671147090087 40.7772624641112)"
"-73.95886602502","40.79825979475","40A-AM-1010-03","40A","AM","10102018","3","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE","bottom of great hill","false","false","false","true","true",,"false","false","false","true","false","false","true","true","dog chased","POINT (-73.9588660250232 40.7982597947515)"
"-73.96516015418","40.7761841788","15I-PM-1012-07","15I","PM","10122018","7","Adult","Cinnamon",,"Cinnamon+",,"Ground Plane","FALSE",,"true","false","false","false","true",,"false","false","false","false","false","false","false","false",,"POINT (-73.9651601541795 40.7761841788025)"
"-73.97921554737","40.76937117999","3B-PM-1007-11","03B","PM","10072018","11","Adult","Gray",,"Gray+",,"Above Ground","5","in tree","false","false","true","false","false",,"false","false","false","false","false","false","false","false",,"POINT (-73.9792155473689 40.7693711799946)"
"-73.96641005044","40.78287788923","21D-AM-1008-02","21D","AM","10082018","2","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","true","false","true","false",,"POINT (-73.9664100504436 40.7828778892276)"
"-73.97462290946","40.7748467062","10B-PM-1014-05","10B","PM","10142018","5","Adult","Gray","White","Gray+White",,"Ground Plane","FALSE",,"false","false","false","true","true",,"false","false","false","false","true","false","false","false","avoided people","POINT (-73.9746229094643 40.7748467061969)"
"-73.97050929589","40.7761092973","13E-PM-1008-07","13E","PM","10082018","7","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","true","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9705092958892 40.7761092972965)"
"-73.95816559494","40.799770819","41A-PM-1007-06","41A","PM","10072018","6","Adult","Black",,"Black+",,"Ground Plane","FALSE",,"true","false","true","true","false",,"false","false","false","false","false","false","false","true",,"POINT (-73.9581655949437 40.7997708190022)"
"-73.97555607862","40.76629923176","2F-AM-1006-05","02F","AM","10062018","5","Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","false","false","curious but shy","POINT (-73.9755560786227 40.7662992317575)"
"-73.9696433534","40.78282080838","20B-AM-1007-01","20B","AM","10072018","1","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","false","true","quietly","false","false","false","false","false","false","true","false",,"POINT (-73.9696433533986 40.7828208083804)"
"-73.9664711607","40.78789642877","26A-PM-1006-06","26A","PM","10062018","6","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE","Tree 90th left 90th & 89","false","false","true","false","false",,"false","false","false","true","false","false","false","false","studying us looking for food","POINT (-73.9664711607022 40.787896428768)"
"-73.95759438156","40.79337552668","35E-PM-1006-07","35E","PM","10062018","7","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","true",,"POINT (-73.9575943815564 40.7933755266787)"
"-73.96941681186","40.7728877378","11G-PM-1013-01","11G","PM","10132018","1","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Above Ground","5","In the Woods/Brush","false","false","true","false","true",,"false","false","false","false","false","false","false","true","watching me","POINT (-73.9694168118643 40.7728877377977)"
"-73.95286825078","40.79258078083","36I-PM-1007-13","36I","PM","10072018","13","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","true","false",,"false","false","false","false","true","true","false","false",,"POINT (-73.9528682507794 40.7925807808307)"
"-73.97824171151","40.77246650364","7A-AM-1006-01","07A","AM","10062018","1","Adult","Gray","White","Gray+White",,"Above Ground","10","in tree","false","false","false","false","true",,"false","true","false","false","true","false","false","false","looked at us","POINT (-73.9782417115139 40.7724665036447)"
"-73.97214429398","40.77007508023","7G-PM-1018-03","07G","PM","10182018","3","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","false","false",,"POINT (-73.9721442939797 40.7700750802317)"
"-73.96984738087","40.77698846123","14E-AM-1008-05","14E","AM","10082018","5","Adult","Gray",,"Gray+",,"Above Ground","25",,"false","false","true","false","false","nest building","false","false","false","false","false","false","true","false",,"POINT (-73.969847380865 40.7769884612305)"
"-73.97686527857","40.76848381682","3D-PM-1010-03","03D","PM","10102018","3","Adult","Cinnamon","White","Cinnamon+White",,"Ground Plane","FALSE",,"false","false","false","false","false",,"false","false","false","false","false","false","false","false",,"POINT (-73.97686527856641 40.7684838168207)"
"-73.95909928414","40.79375809857","35D-PM-1013-09","35D","PM","10132018","9","Adult","Gray","White","Gray+White",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9590992841423 40.793758098573)"
"-73.97240639868","40.7705711898","7F-PM-1012-01","07F","PM","10122018","1","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"true","false","false","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9724063986771 40.7705711897977)"
"-73.96613613107","40.77878725612","18G-PM-1013-01","18G","PM","10132018","1","Adult","Gray","White","Gray+White",,"Ground Plane","FALSE",,"false","false","false","true","true","burying","false","false","false","false","false","false","false","true",,"POINT (-73.9661361310677 40.7787872561177)"
"-73.97307506012","40.77013042119","6F-PM-1008-01","06F","PM","10082018","1","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Above Ground","10",,"false","true","false","false","false",,"false","false","false","false","false","false","false","false",,"POINT (-73.9730750601212 40.7701304211944)"
"-73.97197067061","40.77208681245","9F-AM-1013-04","09F","AM","10132018","4","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","false","false",,"POINT (-73.971970670614 40.7720868124544)"
"-73.95621174551","40.79510443782","38E-AM-1010-09","38E","AM","10102018","9","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.95621174551 40.7951044378207)"
"-73.95640236266","40.79054235462","33G-AM-1013-02","33G","AM","10132018","2","Adult","Gray",,"Gray+",,"Above Ground","13","shelter in hole in tree","false","false","true","false","false",,"false","false","false","false","false","false","true","true",,"POINT (-73.9564023626619 40.7905423546155)"
"-73.95326201283","40.7952475548","39G-AM-1018-01","39G","AM","10182018","1","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","false","false","dead (something ran over it)","false","false","false","false","false","false","false","false",,"POINT (-73.9532620128307 40.7952475548048)"
"-73.95763493214","40.79044099124","32G-PM-1013-03","32G","PM","10132018","3","Juvenile","Gray","Cinnamon","Gray+Cinnamon","Cinnamon belly","Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9576349321357 40.7904409912437)"
"-73.97634308293","40.76863510972","4D-PM-1008-11","04D","PM","10082018","11","Adult","Cinnamon","Gray, White","Cinnamon+Gray, White",,"Above Ground","3","on tree facing downward","false","true","false","false","false","chased #12","true","false","false","true","false","false","false","true",,"POINT (-73.9763430829342 40.7686351097159)"
"-73.97147891368","40.76948866452","6H-AM-1008-01","06H","AM","10082018","1","Adult","Cinnamon","Gray, White","Cinnamon+Gray, White",,"Ground Plane","FALSE",,"false","false","false","true","false",,"false","false","false","false","false","false","false","false",,"POINT (-73.9714789136757 40.7694886645194)"
"-73.97551337107","40.7697883436","5E-AM-1008-08","05E","AM","10082018","8","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"true","false","false","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9755133710665 40.7697883435981)"
"-73.97023489828","40.77732954191","15D-PM-1017-01","15D","PM","10172018","1","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9702348982803 40.7773295419104)"
"-73.96860560853","40.77816584249","16E-AM-1014-03","16E","AM","10142018","3","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","true","true",,"false","false","false","false","false","true","false","false",,"POINT (-73.9686056085297 40.7781658424866)"
